lib/ansible/module_utils/six/__init__.py:46:PY3 = sys.version_info[0] == 3
lib/ansible/module_utils/six/__init__.py:49:if PY3:
lib/ansible/module_utils/six/__init__.py:53:    text_type = str
lib/ansible/module_utils/_text.py:130:    if isinstance(obj, text_type):
lib/ansible/module_utils/_text.py:147:    if nonstring == 'simplerepr':
lib/ansible/module_utils/_text.py:1:# This code is part of Ansible, but is an independent component.
lib/ansible/module_utils/_text.py:156:    elif nonstring == 'passthru':
lib/ansible/module_utils/_text.py:157:        return obj
lib/ansible/module_utils/_text.py:52:def to_bytes(obj, encoding='utf-8', errors=None, nonstring='simplerepr'):
lib/ansible/module_utils/_text.py:116:    if isinstance(obj, binary_type):
lib/ansible/module_utils/_text.py:122:    if errors in _COMPOSED_ERROR_HANDLERS:
lib/ansible/module_utils/_text.py:123:        if HAS_SURROGATEESCAPE:
lib/ansible/module_utils/_text.py:124:            errors = 'surrogateescape'
lib/ansible/module_utils/_text.py:130:    if isinstance(obj, text_type):
lib/ansible/module_utils/_text.py:131:        try:
lib/ansible/module_utils/_text.py:133:            return obj.encode(encoding, errors)
lib/ansible/module_utils/_text.py:52:def to_bytes(obj, encoding='utf-8', errors=None, nonstring='simplerepr'):
lib/ansible/module_utils/_text.py:116:    if isinstance(obj, binary_type):
lib/ansible/module_utils/_text.py:122:    if errors in _COMPOSED_ERROR_HANDLERS:
lib/ansible/module_utils/_text.py:123:        if HAS_SURROGATEESCAPE:
lib/ansible/module_utils/_text.py:124:            errors = 'surrogateescape'
lib/ansible/module_utils/_text.py:130:    if isinstance(obj, text_type):
lib/ansible/module_utils/_text.py:131:        try:
lib/ansible/module_utils/_text.py:133:            return obj.encode(encoding, errors)
lib/ansible/module_utils/_text.py:169:def to_text(obj, encoding='utf-8', errors=None, nonstring='simplerepr'):
lib/ansible/module_utils/_text.py:220:    if isinstance(obj, text_type):
lib/ansible/module_utils/_text.py:223:    if errors in _COMPOSED_ERROR_HANDLERS:
lib/ansible/module_utils/_text.py:224:        if HAS_SURROGATEESCAPE:
lib/ansible/module_utils/_text.py:225:            errors = 'surrogateescape'
lib/ansible/module_utils/_text.py:231:    if isinstance(obj, binary_type):
lib/ansible/module_utils/_text.py:235:        return obj.decode(encoding, errors)
lib/ansible/module_utils/_text.py:52:def to_bytes(obj, encoding='utf-8', errors=None, nonstring='simplerepr'):
lib/ansible/module_utils/_text.py:116:    if isinstance(obj, binary_type):
lib/ansible/module_utils/_text.py:122:    if errors in _COMPOSED_ERROR_HANDLERS:
lib/ansible/module_utils/_text.py:123:        if HAS_SURROGATEESCAPE:
lib/ansible/module_utils/_text.py:124:            errors = 'surrogateescape'
lib/ansible/module_utils/_text.py:130:    if isinstance(obj, text_type):
lib/ansible/module_utils/_text.py:147:    if nonstring == 'simplerepr':
lib/ansible/module_utils/_text.py:1:# This code is part of Ansible, but is an independent component.
lib/ansible/module_utils/_text.py:156:    elif nonstring == 'passthru':
lib/ansible/module_utils/_text.py:157:        return obj
lib/ansible/module_utils/_text.py:52:def to_bytes(obj, encoding='utf-8', errors=None, nonstring='simplerepr'):
lib/ansible/module_utils/_text.py:116:    if isinstance(obj, binary_type):
lib/ansible/module_utils/_text.py:122:    if errors in _COMPOSED_ERROR_HANDLERS:
lib/ansible/module_utils/_text.py:123:        if HAS_SURROGATEESCAPE:
lib/ansible/module_utils/_text.py:124:            errors = 'surrogateescape'
lib/ansible/module_utils/_text.py:130:    if isinstance(obj, text_type):
lib/ansible/module_utils/_text.py:131:        try:
lib/ansible/module_utils/_text.py:133:            return obj.encode(encoding, errors)
lib/ansible/module_utils/_text.py:52:def to_bytes(obj, encoding='utf-8', errors=None, nonstring='simplerepr'):
lib/ansible/module_utils/_text.py:116:    if isinstance(obj, binary_type):
lib/ansible/module_utils/_text.py:122:    if errors in _COMPOSED_ERROR_HANDLERS:
lib/ansible/module_utils/_text.py:123:        if HAS_SURROGATEESCAPE:
lib/ansible/module_utils/_text.py:124:            errors = 'surrogateescape'
lib/ansible/module_utils/_text.py:130:    if isinstance(obj, text_type):
lib/ansible/module_utils/_text.py:131:        try:
lib/ansible/module_utils/_text.py:133:            return obj.encode(encoding, errors)
lib/ansible/module_utils/_text.py:169:def to_text(obj, encoding='utf-8', errors=None, nonstring='simplerepr'):
lib/ansible/module_utils/_text.py:220:    if isinstance(obj, text_type):
lib/ansible/module_utils/_text.py:223:    if errors in _COMPOSED_ERROR_HANDLERS:
lib/ansible/module_utils/_text.py:224:        if HAS_SURROGATEESCAPE:
lib/ansible/module_utils/_text.py:225:            errors = 'surrogateescape'
lib/ansible/module_utils/_text.py:231:    if isinstance(obj, binary_type):
lib/ansible/module_utils/_text.py:235:        return obj.decode(encoding, errors)
lib/ansible/module_utils/_text.py:52:def to_bytes(obj, encoding='utf-8', errors=None, nonstring='simplerepr'):
lib/ansible/module_utils/_text.py:116:    if isinstance(obj, binary_type):
lib/ansible/module_utils/_text.py:122:    if errors in _COMPOSED_ERROR_HANDLERS:
lib/ansible/module_utils/_text.py:123:        if HAS_SURROGATEESCAPE:
lib/ansible/module_utils/_text.py:124:            errors = 'surrogateescape'
lib/ansible/module_utils/_text.py:130:    if isinstance(obj, text_type):
lib/ansible/module_utils/_text.py:147:    if nonstring == 'simplerepr':
lib/ansible/module_utils/_text.py:1:# This code is part of Ansible, but is an independent component.
lib/ansible/module_utils/_text.py:156:    elif nonstring == 'passthru':
lib/ansible/module_utils/_text.py:157:        return obj
lib/ansible/module_utils/_text.py:52:def to_bytes(obj, encoding='utf-8', errors=None, nonstring='simplerepr'):
lib/ansible/module_utils/_text.py:116:    if isinstance(obj, binary_type):
lib/ansible/module_utils/_text.py:122:    if errors in _COMPOSED_ERROR_HANDLERS:
lib/ansible/module_utils/_text.py:123:        if HAS_SURROGATEESCAPE:
lib/ansible/module_utils/_text.py:124:            errors = 'surrogateescape'
lib/ansible/module_utils/_text.py:130:    if isinstance(obj, text_type):
lib/ansible/module_utils/_text.py:131:        try:
lib/ansible/module_utils/_text.py:133:            return obj.encode(encoding, errors)
lib/ansible/module_utils/_text.py:52:def to_bytes(obj, encoding='utf-8', errors=None, nonstring='simplerepr'):
lib/ansible/module_utils/_text.py:116:    if isinstance(obj, binary_type):
lib/ansible/module_utils/_text.py:122:    if errors in _COMPOSED_ERROR_HANDLERS:
lib/ansible/module_utils/_text.py:123:        if HAS_SURROGATEESCAPE:
lib/ansible/module_utils/_text.py:124:            errors = 'surrogateescape'
lib/ansible/module_utils/_text.py:130:    if isinstance(obj, text_type):
lib/ansible/module_utils/_text.py:131:        try:
lib/ansible/module_utils/_text.py:133:            return obj.encode(encoding, errors)
lib/ansible/module_utils/_text.py:169:def to_text(obj, encoding='utf-8', errors=None, nonstring='simplerepr'):
lib/ansible/module_utils/_text.py:220:    if isinstance(obj, text_type):
lib/ansible/module_utils/_text.py:223:    if errors in _COMPOSED_ERROR_HANDLERS:
lib/ansible/module_utils/_text.py:224:        if HAS_SURROGATEESCAPE:
lib/ansible/module_utils/_text.py:225:            errors = 'surrogateescape'
lib/ansible/module_utils/_text.py:231:    if isinstance(obj, binary_type):
lib/ansible/module_utils/_text.py:235:        return obj.decode(encoding, errors)
lib/ansible/module_utils/_text.py:169:def to_text(obj, encoding='utf-8', errors=None, nonstring='simplerepr'):
lib/ansible/module_utils/_text.py:220:    if isinstance(obj, text_type):
lib/ansible/module_utils/_text.py:223:    if errors in _COMPOSED_ERROR_HANDLERS:
lib/ansible/module_utils/_text.py:224:        if HAS_SURROGATEESCAPE:
lib/ansible/module_utils/_text.py:225:            errors = 'surrogateescape'
lib/ansible/module_utils/_text.py:231:    if isinstance(obj, binary_type):
lib/ansible/module_utils/_text.py:239:    if nonstring == 'simplerepr':
lib/ansible/module_utils/_text.py:1:# This code is part of Ansible, but is an independent component.
lib/ansible/module_utils/_text.py:248:    elif nonstring == 'passthru':
lib/ansible/module_utils/_text.py:249:        return obj
lib/ansible/module_utils/_text.py:169:def to_text(obj, encoding='utf-8', errors=None, nonstring='simplerepr'):
lib/ansible/module_utils/_text.py:220:    if isinstance(obj, text_type):
lib/ansible/module_utils/_text.py:221:        return obj
lib/ansible/module_utils/_text.py:169:def to_text(obj, encoding='utf-8', errors=None, nonstring='simplerepr'):
lib/ansible/module_utils/_text.py:220:    if isinstance(obj, text_type):
lib/ansible/module_utils/_text.py:221:        return obj
lib/ansible/module_utils/_text.py:169:def to_text(obj, encoding='utf-8', errors=None, nonstring='simplerepr'):
lib/ansible/module_utils/_text.py:220:    if isinstance(obj, text_type):
lib/ansible/module_utils/_text.py:223:    if errors in _COMPOSED_ERROR_HANDLERS:
lib/ansible/module_utils/_text.py:224:        if HAS_SURROGATEESCAPE:
lib/ansible/module_utils/_text.py:225:            errors = 'surrogateescape'
lib/ansible/module_utils/_text.py:231:    if isinstance(obj, binary_type):
lib/ansible/module_utils/_text.py:239:    if nonstring == 'simplerepr':
lib/ansible/module_utils/_text.py:1:# This code is part of Ansible, but is an independent component.
lib/ansible/module_utils/_text.py:248:    elif nonstring == 'passthru':
lib/ansible/module_utils/_text.py:249:        return obj
lib/ansible/module_utils/_text.py:169:def to_text(obj, encoding='utf-8', errors=None, nonstring='simplerepr'):
lib/ansible/module_utils/_text.py:220:    if isinstance(obj, text_type):
lib/ansible/module_utils/_text.py:223:    if errors in _COMPOSED_ERROR_HANDLERS:
lib/ansible/module_utils/_text.py:224:        if HAS_SURROGATEESCAPE:
lib/ansible/module_utils/_text.py:225:            errors = 'surrogateescape'
lib/ansible/module_utils/_text.py:231:    if isinstance(obj, binary_type):
lib/ansible/module_utils/_text.py:239:    if nonstring == 'simplerepr':
lib/ansible/module_utils/_text.py:1:# This code is part of Ansible, but is an independent component.
lib/ansible/module_utils/_text.py:248:    elif nonstring == 'passthru':
lib/ansible/module_utils/_text.py:249:        return obj
lib/ansible/module_utils/_text.py:169:def to_text(obj, encoding='utf-8', errors=None, nonstring='simplerepr'):
lib/ansible/module_utils/_text.py:220:    if isinstance(obj, text_type):
lib/ansible/module_utils/_text.py:223:    if errors in _COMPOSED_ERROR_HANDLERS:
lib/ansible/module_utils/_text.py:224:        if HAS_SURROGATEESCAPE:
lib/ansible/module_utils/_text.py:225:            errors = 'surrogateescape'
lib/ansible/module_utils/_text.py:231:    if isinstance(obj, binary_type):
lib/ansible/module_utils/_text.py:239:    if nonstring == 'simplerepr':
lib/ansible/module_utils/_text.py:1:# This code is part of Ansible, but is an independent component.
lib/ansible/module_utils/_text.py:248:    elif nonstring == 'passthru':
lib/ansible/module_utils/_text.py:249:        return obj
lib/ansible/module_utils/_text.py:169:def to_text(obj, encoding='utf-8', errors=None, nonstring='simplerepr'):
lib/ansible/module_utils/_text.py:220:    if isinstance(obj, text_type):
lib/ansible/module_utils/_text.py:223:    if errors in _COMPOSED_ERROR_HANDLERS:
lib/ansible/module_utils/_text.py:224:        if HAS_SURROGATEESCAPE:
lib/ansible/module_utils/_text.py:225:            errors = 'surrogateescape'
lib/ansible/module_utils/_text.py:231:    if isinstance(obj, binary_type):
lib/ansible/module_utils/_text.py:239:    if nonstring == 'simplerepr':
lib/ansible/module_utils/_text.py:1:# This code is part of Ansible, but is an independent component.
lib/ansible/module_utils/_text.py:248:    elif nonstring == 'passthru':
lib/ansible/module_utils/_text.py:249:        return obj
lib/ansible/module_utils/_text.py:169:def to_text(obj, encoding='utf-8', errors=None, nonstring='simplerepr'):
lib/ansible/module_utils/_text.py:220:    if isinstance(obj, text_type):
lib/ansible/module_utils/_text.py:221:        return obj
lib/ansible/module_utils/_text.py:169:def to_text(obj, encoding='utf-8', errors=None, nonstring='simplerepr'):
lib/ansible/module_utils/_text.py:220:    if isinstance(obj, text_type):
lib/ansible/module_utils/_text.py:221:        return obj
lib/ansible/module_utils/_text.py:169:def to_text(obj, encoding='utf-8', errors=None, nonstring='simplerepr'):
lib/ansible/module_utils/_text.py:220:    if isinstance(obj, text_type):
lib/ansible/module_utils/_text.py:223:    if errors in _COMPOSED_ERROR_HANDLERS:
lib/ansible/module_utils/_text.py:224:        if HAS_SURROGATEESCAPE:
lib/ansible/module_utils/_text.py:225:            errors = 'surrogateescape'
lib/ansible/module_utils/_text.py:231:    if isinstance(obj, binary_type):
lib/ansible/module_utils/_text.py:239:    if nonstring == 'simplerepr':
lib/ansible/module_utils/_text.py:1:# This code is part of Ansible, but is an independent component.
lib/ansible/module_utils/_text.py:248:    elif nonstring == 'passthru':
lib/ansible/module_utils/_text.py:249:        return obj
lib/ansible/module_utils/_text.py:169:def to_text(obj, encoding='utf-8', errors=None, nonstring='simplerepr'):
lib/ansible/module_utils/_text.py:220:    if isinstance(obj, text_type):
lib/ansible/module_utils/_text.py:223:    if errors in _COMPOSED_ERROR_HANDLERS:
lib/ansible/module_utils/_text.py:224:        if HAS_SURROGATEESCAPE:
lib/ansible/module_utils/_text.py:225:            errors = 'surrogateescape'
lib/ansible/module_utils/_text.py:231:    if isinstance(obj, binary_type):
lib/ansible/module_utils/_text.py:239:    if nonstring == 'simplerepr':
lib/ansible/module_utils/_text.py:1:# This code is part of Ansible, but is an independent component.
lib/ansible/module_utils/_text.py:248:    elif nonstring == 'passthru':
lib/ansible/module_utils/_text.py:249:        return obj
lib/ansible/module_utils/_text.py:169:def to_text(obj, encoding='utf-8', errors=None, nonstring='simplerepr'):
lib/ansible/module_utils/_text.py:220:    if isinstance(obj, text_type):
lib/ansible/module_utils/_text.py:221:        return obj
lib/ansible/module_utils/_text.py:169:def to_text(obj, encoding='utf-8', errors=None, nonstring='simplerepr'):
lib/ansible/module_utils/_text.py:220:    if isinstance(obj, text_type):
lib/ansible/module_utils/_text.py:221:        return obj
lib/ansible/module_utils/_text.py:52:def to_bytes(obj, encoding='utf-8', errors=None, nonstring='simplerepr'):
lib/ansible/module_utils/_text.py:116:    if isinstance(obj, binary_type):
lib/ansible/module_utils/_text.py:122:    if errors in _COMPOSED_ERROR_HANDLERS:
lib/ansible/module_utils/_text.py:123:        if HAS_SURROGATEESCAPE:
lib/ansible/module_utils/_text.py:124:            errors = 'surrogateescape'
lib/ansible/module_utils/_text.py:130:    if isinstance(obj, text_type):
lib/ansible/module_utils/_text.py:147:    if nonstring == 'simplerepr':
lib/ansible/module_utils/_text.py:1:# This code is part of Ansible, but is an independent component.
lib/ansible/module_utils/_text.py:156:    elif nonstring == 'passthru':
lib/ansible/module_utils/_text.py:157:        return obj
